longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity;total_pools
-122.17;37.77;39.0;1612;342.0;912.0;322.0;3.3958;141900.0;NEAR BAY;16
-122.17;37.77;31.0;2424;533.0;1360.0;452.0;1.871;90700.0;NEAR BAY;24
-122.17;37.76;41.0;1594;367.0;1074.0;355.0;1.9356;90600.0;NEAR BAY;
-122.17;37.76;47.0;2118;413.0;965.0;382.0;2.1842;107900.0;NEAR BAY;
-122.18;37.76;37.0;1575;358.0;933.0;320.0;2.2917;107000.0;NEAR BAY;16
-122.17;37.76;38.0;1764;397.0;987.0;354.0;;98200.0;NEAR BAY;18
-122.18;37.76;50.0;1187;261.0;907.0;246.0;1.9479;89500.0;NEAR BAY;
-122.18;37.76;52.0;754;175.0;447.0;165.0;3.9063;93800.0;NEAR BAY;8
-122.18;37.76;49.0;2308;452.0;1299.0;451.0;1.8407;96700.0;NEAR BAY;
-122.18;37.77;27.0;909;236.0;396.0;157.0;2.0786;97500.0;NEAR BAY;
-122.18;37.77;42.0;1180;257.0;877.0;268.0;2.8125;97300.0;NEAR BAY;12
-122.18;37.76;43.0;2018;408.0;1111.0;367.0;1.8913;91200.0;NEAR BAY;
-122.19;37.76;49.0;1368;282.0;790.0;269.0;1.7056;91400.0;NEAR BAY;14
-122.18;37.77;52.0;2744;547.0;1479.0;554.0;2.2768;96200.0;NEAR BAY;27
-122.18;37.77;51.0;2107;471.0;1173.0;438.0;3.2552;120100.0;NEAR BAY;21
-122.18;37.77;52.0;1748;362.0;1029.0;366.0;2.0556;100000.0;NEAR BAY;
-122.19;37.76;52.0;2024;391.0;1030.0;350.0;2.4659;94700.0;NEAR BAY;
-122.2;37.76;47.0;1116;259.0;826.0;279.0;1.75;85700.0;NEAR BAY;
-122.19;37.77;41.0;2036;510.0;1412.0;454.0;2.0469;89300.0;NEAR BAY;20
-122.19;37.77;45.0;1852;393.0;1132.0;349.0;2.7159;101400.0;NEAR BAY;
-122.19;37.76;41.0;921;207.0;522.0;159.0;1.2083;72500.0;NEAR BAY;9
-122.19;37.76;45.0;995;238.0;630.0;237.0;1.925;74100.0;NEAR BAY;10
-122.2;37.75;36.0;606;132.0;531.0;133.0;;70000.0;NEAR BAY;6
-122.2;37.76;37.0;2680;736.0;1925.0;667.0;;84600.0;NEAR BAY;27
-122.19;37.76;38.0;1493;370.0;1144.0;351.0;0.7683;81800.0;NEAR BAY;15
-122.19;37.75;19.0;2207;565.0;1481.0;520.0;1.3194;81400.0;NEAR BAY;22
-122.19;37.75;28.0;856;189.0;435.0;162.0;0.8012;81800.0;NEAR BAY;
-122.19;37.76;26.0;1293;297.0;984.0;303.0;1.9479;85800.0;NEAR BAY;13
-122.19;37.74;36.0;847;212.0;567.0;159.0;1.1765;87100.0;NEAR BAY;8
-122.18;37.74;42.0;541;154.0;380.0;123.0;2.3456;83500.0;NEAR BAY;
-122.19;37.73;44.0;1066;253.0;825.0;244.0;2.1538;79700.0;NEAR BAY;
-122.19;37.74;43.0;707;147.0;417.0;155.0;2.5139;83400.0;NEAR BAY;7
-122.19;37.73;45.0;1528;291.0;801.0;287.0;;84700.0;NEAR BAY;
-122.18;37.73;42.0;909;215.0;646.0;198.0;;80000.0;NEAR BAY;
-122.18;37.73;43.0;1391;293.0;855.0;285.0;2.5192;76400.0;NEAR BAY;14
-122.18;37.73;44.0;548;119.0;435.0;136.0;2.1111;79700.0;NEAR BAY;
-122.18;37.73;42.0;4074;874.0;2736.0;780.0;2.455;82400.0;NEAR BAY;
-122.17;37.74;41.0;1613;445.0;1481.0;414.0;2.4028;97700.0;NEAR BAY;16
-122.17;37.74;47.0;463;134.0;327.0;137.0;2.15;97200.0;NEAR BAY;5
-122.17;37.74;43.0;818;193.0;494.0;179.0;2.4776;101600.0;NEAR BAY;8
-122.17;37.73;43.0;1473;371.0;1231.0;341.0;2.1587;86500.0;NEAR BAY;15
-122.18;37.74;35.0;504;126.0;323.0;109.0;;90500.0;NEAR BAY;
-122.17;37.74;46.0;1026;226.0;749.0;225.0;3.0298;107600.0;NEAR BAY;10
-122.17;37.74;46.0;769;183.0;693.0;178.0;2.25;84200.0;NEAR BAY;
-122.18;37.74;46.0;2103;391.0;1339.0;354.0;2.2467;88900.0;NEAR BAY;21
-122.18;37.75;45.0;330;76.0;282.0;80.0;4.0469;80700.0;NEAR BAY;
-122.18;37.75;46.0;941;218.0;621.0;195.0;1.325;87100.0;NEAR BAY;9
-122.17;37.75;38.0;992;;732.0;259.0;1.6196;85100.0;NEAR BAY;10
-122.18;37.75;45.0;990;261.0;901.0;260.0;;82000.0;NEAR BAY;
-122.19;37.75;36.0;1126;263.0;482.0;150.0;1.9167;82800.0;NEAR BAY;
-122.18;37.75;43.0;1036;233.0;652.0;213.0;2.069;84600.0;NEAR BAY;10
-122.18;37.75;36.0;1047;214.0;651.0;166.0;1.712;82100.0;NEAR BAY;10
-122.17;37.76;33.0;1280;307.0;999.0;286.0;2.5625;89300.0;NEAR BAY;
-122.17;37.75;43.0;1587;320.0;907.0;306.0;1.9821;98300.0;NEAR BAY;
-122.17;37.75;41.0;1257;271.0;828.0;230.0;2.5043;92300.0;NEAR BAY;13
-122.17;37.75;44.0;1218;248.0;763.0;254.0;2.3281;88800.0;NEAR BAY;
-122.17;37.75;48.0;1751;390.0;935.0;349.0;1.4375;90000.0;NEAR BAY;
-122.16;37.76;45.0;2299;514.0;1437.0;484.0;2.5122;95500.0;NEAR BAY;23
-122.16;37.75;38.0;2457;624.0;1516.0;482.0;1.5625;91700.0;NEAR BAY;25
-122.17;37.75;47.0;998;211.0;597.0;185.0;3.1587;100400.0;NEAR BAY;
-122.17;37.76;40.0;1685;343.0;949.0;342.0;;94800.0;NEAR BAY;17
-122.16;37.76;46.0;1827;307.0;881.0;302.0;4.6696;164300.0;NEAR BAY;18
-122.16;37.76;36.0;2781;574.0;1438.0;519.0;;155500.0;NEAR BAY;28
-122.15;37.76;39.0;1823;286.0;763.0;270.0;6.0749;196900.0;NEAR BAY;18
-122.14;37.77;27.0;2229;365.0;1297.0;355.0;4.8304;279100.0;NEAR BAY;
-122.14;37.76;34.0;1513;231.0;545.0;211.0;5.5701;252800.0;NEAR BAY;
-122.13;37.76;26.0;3266;491.0;1222.0;533.0;5.37;275400.0;NEAR BAY;
-122.12;37.75;33.0;1809;261.0;808.0;219.0;6.86;250000.0;NEAR BAY;
-122.12;37.75;28.0;794;111.0;329.0;109.0;7.6923;329800.0;NEAR BAY;
-122.14;37.75;36.0;690;105.0;299.0;109.0;4.0313;195500.0;NEAR BAY;
-122.14;37.75;33.0;1334;200.0;579.0;202.0;6.8323;255900.0;NEAR BAY;
-122.13;37.75;30.0;414;54.0;137.0;50.0;4.975;311100.0;NEAR BAY;4
-122.13;37.75;36.0;768;93.0;229.0;93.0;5.3602;330000.0;NEAR BAY;
-122.13;37.74;41.0;4400;666.0;1476.0;648.0;5.0;248900.0;NEAR BAY;44
-122.16;37.75;46.0;954;161.0;429.0;154.0;2.925;142900.0;NEAR BAY;
-122.15;37.75;40.0;1445;256.0;849.0;255.0;3.8913;126300.0;NEAR BAY;
-122.15;37.75;44.0;1938;399.0;946.0;331.0;3.225;135800.0;NEAR BAY;
-122.15;37.74;41.0;856;178.0;571.0;191.0;3.1458;130600.0;NEAR BAY;
-122.16;37.75;24.0;1790;454.0;1137.0;386.0;2.537;107900.0;NEAR BAY;
-122.16;37.75;44.0;617;131.0;378.0;135.0;2.5568;111100.0;NEAR BAY;
-122.15;37.74;43.0;1383;275.0;853.0;272.0;3.5083;122000.0;NEAR BAY;14
-122.15;37.74;49.0;1325;277.0;764.0;282.0;3.3125;118000.0;NEAR BAY;
-122.16;37.75;40.0;1227;294.0;928.0;261.0;1.8235;95200.0;NEAR BAY;12
-122.16;37.75;35.0;667;140.0;406.0;133.0;3.8047;94300.0;NEAR BAY;7
-122.17;37.74;34.0;1223;281.0;824.0;280.0;2.2917;92500.0;NEAR BAY;12
-122.17;37.75;37.0;1379;287.0;835.0;259.0;2.4962;91800.0;NEAR BAY;
-122.16;37.74;43.0;1534;300.0;826.0;295.0;4.0417;109400.0;NEAR BAY;15
-122.16;37.74;46.0;1029;181.0;567.0;211.0;3.4844;129500.0;NEAR BAY;10
-122.16;37.74;52.0;771;147.0;355.0;144.0;;143400.0;NEAR BAY;
-122.16;37.74;47.0;824;223.0;533.0;166.0;2.625;98200.0;NEAR BAY;8
-122.16;37.74;44.0;1097;239.0;609.0;215.0;2.0227;103100.0;NEAR BAY;11
-122.29;37.9;49.0;1283;238.0;576.0;236.0;3.3333;276800.0;NEAR BAY;13
-122.29;37.9;52.0;1604;263.0;594.0;286.0;5.338;270900.0;NEAR BAY;
-122.29;37.89;52.0;2248;422.0;870.0;377.0;3.4732;246200.0;NEAR BAY;
-122.3;37.9;38.0;2263;522.0;1027.0;509.0;;224200.0;NEAR BAY;23
-122.29;37.89;52.0;1571;349.0;693.0;326.0;3.1375;229100.0;NEAR BAY;
-122.3;37.89;46.0;1520;402.0;815.0;375.0;2.8036;211600.0;NEAR BAY;15
-122.3;37.9;15.0;5083;1212.0;2420.0;1146.0;4.5824;256100.0;NEAR BAY;
-122.3;37.89;36.0;1077;293.0;518.0;276.0;3.0208;206300.0;NEAR BAY;11
-122.3;37.89;52.0;1248;283.0;620.0;275.0;4.0875;221300.0;NEAR BAY;
-122.33;37.89;42.0;1342;291.0;551.0;266.0;4.5268;207400.0;NEAR BAY;
-122.34;37.88;37.0;3061;930.0;2556.0;924.0;1.7375;350000.0;NEAR BAY;
-122.29;37.89;52.0;3171;698.0;1498.0;696.0;3.1795;218200.0;NEAR BAY;
-122.29;37.88;50.0;1211;261.0;523.0;227.0;3.8672;216700.0;NEAR BAY;
-122.29;37.89;52.0;979;175.0;374.0;153.0;5.1675;270600.0;NEAR BAY;
-122.29;37.89;52.0;2269;380.0;1004.0;371.0;5.1696;261400.0;NEAR BAY;
-122.28;37.88;52.0;1844;332.0;769.0;334.0;4.2614;261300.0;NEAR BAY;
-122.29;37.89;52.0;2178;421.0;940.0;423.0;5.0551;232200.0;NEAR BAY;
-122.27;37.9;42.0;1650;274.0;645.0;256.0;;375400.0;NEAR BAY;
-122.26;37.9;52.0;1927;279.0;705.0;288.0;7.8864;357300.0;NEAR BAY;19
-122.27;37.9;52.0;2079;273.0;684.0;275.0;7.9556;374400.0;NEAR BAY;21
-122.27;37.9;52.0;1803;240.0;572.0;236.0;6.174;358800.0;NEAR BAY;18
-122.27;37.9;52.0;2041;270.0;671.0;253.0;6.9414;417500.0;NEAR BAY;
-122.27;37.89;52.0;3046;373.0;975.0;365.0;8.8342;430500.0;NEAR BAY;30
-122.28;37.9;52.0;2318;328.0;779.0;312.0;7.1754;362900.0;NEAR BAY;23
-122.28;37.9;52.0;2003;250.0;658.0;244.0;10.0825;397000.0;NEAR BAY;
-122.28;37.9;52.0;2261;328.0;819.0;335.0;;346800.0;NEAR BAY;
-122.28;37.89;52.0;1225;169.0;412.0;168.0;5.7912;327100.0;NEAR BAY;12
-122.28;37.89;52.0;2315;408.0;835.0;369.0;4.5893;290100.0;NEAR BAY;23
-122.28;37.89;52.0;2070;329.0;722.0;306.0;5.4171;292000.0;NEAR BAY;
-122.28;37.89;52.0;2616;473.0;1085.0;487.0;4.125;270900.0;NEAR BAY;
-122.27;37.89;52.0;2640;366.0;973.0;355.0;7.266;371100.0;NEAR BAY;
-122.27;37.89;52.0;1978;293.0;723.0;272.0;5.3989;335600.0;NEAR BAY;20
-122.26;37.9;37.0;2220;335.0;903.0;362.0;7.8336;371300.0;NEAR BAY;
-122.25;37.89;41.0;1125;195.0;356.0;181.0;6.1593;344000.0;NEAR BAY;11
-122.26;37.89;52.0;3078;494.0;1005.0;462.0;6.381;342200.0;NEAR BAY;31
-122.26;37.89;52.0;3706;531.0;1205.0;504.0;6.6828;370900.0;NEAR BAY;
-122.25;37.89;37.0;3000;457.0;987.0;450.0;;350000.0;NEAR BAY;30
-122.25;37.89;42.0;2863;460.0;1031.0;448.0;6.7138;368600.0;NEAR BAY;29
-122.26;37.88;52.0;2551;417.0;894.0;404.0;6.2425;391800.0;NEAR BAY;26
-122.26;37.88;52.0;2255;410.0;823.0;377.0;;415300.0;NEAR BAY;
-122.27;37.88;52.0;3360;648.0;1232.0;621.0;4.2813;284900.0;NEAR BAY;34
-122.27;37.88;52.0;1693;391.0;669.0;367.0;3.5417;287500.0;NEAR BAY;
-122.27;37.88;44.0;2252;592.0;989.0;550.0;;272900.0;NEAR BAY;23
-122.28;37.88;52.0;2495;491.0;1058.0;464.0;4.1429;259600.0;NEAR BAY;25
-122.28;37.88;52.0;1193;200.0;506.0;207.0;4.1912;254500.0;NEAR BAY;12
-122.28;37.88;52.0;1172;215.0;489.0;218.0;3.9167;235600.0;NEAR BAY;
-122.29;37.88;52.0;2159;424.0;824.0;388.0;3.8897;218400.0;NEAR BAY;
-122.29;37.88;48.0;2365;490.0;1034.0;475.0;3.1065;229200.0;NEAR BAY;
-122.29;37.88;46.0;1895;442.0;920.0;425.0;;192100.0;NEAR BAY;19
-122.29;37.88;52.0;1650;395.0;841.0;380.0;3.556;179300.0;NEAR BAY;17
-122.3;37.88;45.0;453;146.0;749.0;137.0;1.475;187500.0;NEAR BAY;5
-122.3;37.88;52.0;409;97.0;208.0;98.0;;138800.0;NEAR BAY;4
-122.3;37.87;10.0;503;118.0;228.0;100.0;;150000.0;NEAR BAY;5
-122.3;37.86;50.0;499;127.0;287.0;128.0;2.75;140600.0;NEAR BAY;
-122.29;37.85;52.0;477;119.0;218.0;106.0;2.5682;120000.0;NEAR BAY;
-122.3;37.88;46.0;1647;376.0;854.0;355.0;;144800.0;NEAR BAY;16
-122.3;37.87;52.0;3123;749.0;1695.0;684.0;2.2208;144800.0;NEAR BAY;31
-122.28;37.88;52.0;957;188.0;403.0;172.0;3.2344;245500.0;NEAR BAY;
-122.28;37.87;52.0;589;132.0;288.0;131.0;3.5156;200000.0;NEAR BAY;
-122.28;37.87;49.0;2026;548.0;963.0;521.0;1.9805;173700.0;NEAR BAY;20
-122.29;37.87;50.0;1829;536.0;1129.0;516.0;2.6684;185600.0;NEAR BAY;18
-122.29;37.87;52.0;895;198.0;386.0;204.0;3.875;182600.0;NEAR BAY;9
-122.28;37.88;52.0;1909;416.0;811.0;406.0;3.006;227900.0;NEAR BAY;19
-122.28;37.87;46.0;3022;696.0;1293.0;675.0;2.543;220700.0;NEAR BAY;30
-122.28;37.87;46.0;1777;446.0;805.0;431.0;2.8676;212000.0;NEAR BAY;18
-122.27;37.88;52.0;2803;930.0;1372.0;876.0;2.1907;271400.0;NEAR BAY;28
-122.27;37.87;30.0;1465;439.0;862.0;425.0;1.7778;268800.0;NEAR BAY;
-122.27;37.88;37.0;2619;682.0;1152.0;616.0;;277800.0;NEAR BAY;26
-122.26;37.88;52.0;1149;255.0;483.0;249.0;4.2788;332500.0;NEAR BAY;
-122.26;37.88;52.0;2363;604.0;1558.0;573.0;2.944;338900.0;NEAR BAY;
-122.26;37.88;52.0;2604;837.0;1798.0;769.0;1.725;287500.0;NEAR BAY;
-122.25;37.87;41.0;685;141.0;266.0;123.0;5.2289;384600.0;NEAR BAY;
-122.25;37.87;42.0;1756;465.0;2184.0;422.0;;371400.0;NEAR BAY;
-122.25;37.87;52.0;1204;460.0;2016.0;477.0;0.949;350000.0;NEAR BAY;
-122.25;37.87;52.0;609;236.0;1349.0;250.0;1.1696;500001.0;NEAR BAY;
-122.26;37.87;52.0;1087;371.0;3337.0;350.0;1.4012;175000.0;NEAR BAY;11
-122.26;37.87;52.0;2773;998.0;1721.0;949.0;1.1859;241700.0;NEAR BAY;28
-122.27;37.87;35.0;3218;1108.0;1675.0;1000.0;;216700.0;NEAR BAY;32
-122.27;37.87;49.0;1350;368.0;707.0;350.0;2.8846;211300.0;NEAR BAY;14
-122.27;37.87;52.0;3084;698.0;1424.0;694.0;2.7372;210200.0;NEAR BAY;
-122.28;37.86;52.0;938;195.0;393.0;189.0;3.8594;196400.0;NEAR BAY;9
-122.28;37.87;52.0;1813;353.0;828.0;339.0;3.5625;191700.0;NEAR BAY;18
-122.28;37.87;52.0;1233;300.0;571.0;292.0;2.2788;182300.0;NEAR BAY;12
-122.29;37.87;44.0;2539;755.0;1382.0;713.0;2.537;175000.0;NEAR BAY;
-122.29;37.87;46.0;1267;324.0;792.0;321.0;2.525;165900.0;NEAR BAY;13
-122.29;37.86;52.0;1665;404.0;815.0;372.0;1.9946;156900.0;NEAR BAY;17
-122.28;37.86;52.0;1659;367.0;788.0;346.0;2.8214;164300.0;NEAR BAY;
-122.29;37.87;52.0;2225;460.0;1145.0;430.0;2.6165;150000.0;NEAR BAY;
-122.29;37.86;50.0;2485;607.0;1354.0;563.0;1.9483;150500.0;NEAR BAY;25
-122.28;37.86;52.0;2031;450.0;958.0;445.0;1.9327;169900.0;NEAR BAY;20
-122.28;37.86;49.0;2932;668.0;1361.0;608.0;1.9798;147400.0;NEAR BAY;29
-122.28;37.85;52.0;2246;472.0;1005.0;449.0;2.4167;152700.0;NEAR BAY;22
-122.27;37.86;49.0;2052;435.0;924.0;414.0;2.5417;182700.0;NEAR BAY;
-122.28;37.86;52.0;1999;417.0;780.0;358.0;3.3906;179300.0;NEAR BAY;20
-122.28;37.86;52.0;3007;691.0;1582.0;636.0;2.5652;157700.0;NEAR BAY;30
-122.28;37.86;41.0;2214;550.0;1213.0;568.0;2.2845;153100.0;NEAR BAY;22
-122.27;37.86;52.0;1088;305.0;486.0;267.0;2.6071;250000.0;NEAR BAY;11
-122.27;37.86;52.0;834;186.0;494.0;175.0;3.15;206300.0;NEAR BAY;
-122.27;37.86;52.0;1769;372.0;849.0;365.0;2.6914;218800.0;NEAR BAY;18
-122.27;37.86;52.0;2307;583.0;1127.0;548.0;1.8447;198200.0;NEAR BAY;
-122.26;37.86;35.0;5161;1744.0;3276.0;1742.0;1.6307;253600.0;NEAR BAY;52
-122.26;37.86;52.0;3497;832.0;1493.0;794.0;2.9044;257400.0;NEAR BAY;35
-122.26;37.86;52.0;3774;744.0;1461.0;679.0;2.9405;289500.0;NEAR BAY;38
-122.26;37.86;52.0;2888;604.0;1253.0;538.0;3.3893;241700.0;NEAR BAY;29
-122.25;37.86;48.0;2153;517.0;1656.0;459.0;3.0417;489600.0;NEAR BAY;22
-122.25;37.86;52.0;1389;191.0;514.0;202.0;;446200.0;NEAR BAY;
-122.25;37.86;52.0;1709;318.0;719.0;295.0;5.0463;456300.0;NEAR BAY;17
-122.25;37.86;52.0;1587;444.0;878.0;449.0;1.7652;336800.0;NEAR BAY;16
-122.24;37.86;52.0;1668;225.0;517.0;214.0;7.8521;500001.0;NEAR BAY;
-122.24;37.85;52.0;3726;474.0;1366.0;496.0;9.3959;500001.0;NEAR BAY;37
-122.25;37.86;52.0;4048;663.0;1316.0;590.0;5.3794;376900.0;NEAR BAY;40
-122.26;37.85;52.0;3618;768.0;1508.0;755.0;;309600.0;NEAR BAY;
-122.27;37.85;52.0;4076;920.0;1800.0;815.0;2.7054;182300.0;NEAR BAY;
-122.27;37.85;47.0;2077;400.0;719.0;326.0;2.2431;172700.0;NEAR BAY;
-122.27;37.85;50.0;1279;300.0;675.0;255.0;1.9028;150800.0;NEAR BAY;
-122.27;37.85;52.0;1974;426.0;875.0;363.0;1.5817;153600.0;NEAR BAY;20
-122.27;37.85;52.0;335;83.0;152.0;77.0;2.2841;106300.0;NEAR BAY;
-122.27;37.85;47.0;1375;307.0;843.0;319.0;;142300.0;NEAR BAY;
-122.28;37.85;52.0;610;145.0;281.0;132.0;2.9018;119400.0;NEAR BAY;
-122.28;37.85;44.0;1025;198.0;506.0;204.0;1.73;147900.0;NEAR BAY;10
-122.28;37.85;48.0;2063;484.0;1054.0;466.0;2.2625;132900.0;NEAR BAY;21
-122.29;37.84;35.0;1872;419.0;1017.0;414.0;2.2106;132500.0;NEAR BAY;19
-122.28;37.83;52.0;3108;813.0;1623.0;765.0;2.6997;126900.0;NEAR BAY;31
-122.3;37.84;14.0;7355;2408.0;3100.0;2051.0;4.0018;143800.0;NEAR BAY;
-122.23;37.83;52.0;2990;379.0;947.0;361.0;7.8772;500001.0;NEAR BAY;30
-122.22;37.82;39.0;2492;310.0;808.0;315.0;11.8603;500001.0;NEAR BAY;25
-122.22;37.82;42.0;2991;335.0;1018.0;335.0;13.499;500001.0;NEAR BAY;
-122.23;37.82;52.0;3242;366.0;1001.0;352.0;12.2138;500001.0;NEAR BAY;
-122.23;37.82;52.0;3051;381.0;1005.0;369.0;8.1872;466100.0;NEAR BAY;31
-122.23;37.82;52.0;3494;396.0;1192.0;383.0;12.3804;500001.0;NEAR BAY;35
-122.24;37.83;52.0;1757;246.0;585.0;227.0;5.8948;457800.0;NEAR BAY;18
-122.24;37.83;52.0;2449;312.0;916.0;316.0;8.1194;471600.0;NEAR BAY;
-122.23;37.82;52.0;1611;203.0;556.0;179.0;8.7477;500001.0;NEAR BAY;16
-122.24;37.82;52.0;3665;517.0;1470.0;520.0;6.155;398600.0;NEAR BAY;
-122.25;37.82;52.0;2474;403.0;1104.0;398.0;5.883;340700.0;NEAR BAY;
-122.23;37.76;52.0;3037;516.0;1242.0;518.0;5.2128;289900.0;NEAR BAY;
-122.23;37.76;52.0;2269;323.0;805.0;321.0;4.7188;335300.0;NEAR BAY;23
-122.23;37.76;52.0;1316;177.0;378.0;162.0;5.2915;333000.0;NEAR BAY;
-122.24;37.77;52.0;1153;235.0;481.0;223.0;2.6411;241000.0;NEAR BAY;
-122.23;37.77;52.0;772;179.0;409.0;160.0;3.3214;189600.0;NEAR BAY;
-122.24;37.77;52.0;1711;386.0;885.0;373.0;3.6417;206300.0;NEAR BAY;17
-122.25;37.77;52.0;2650;566.0;1468.0;567.0;3.0161;215700.0;NEAR BAY;
-122.25;37.77;52.0;1038;220.0;482.0;215.0;;210200.0;NEAR BAY;
-122.25;37.77;52.0;1527;320.0;825.0;264.0;3.4531;208800.0;NEAR BAY;15
-122.25;37.77;52.0;859;157.0;429.0;158.0;4.3098;197900.0;NEAR BAY;
-122.26;37.78;52.0;970;217.0;528.0;208.0;3.3438;201300.0;NEAR BAY;
-122.26;37.78;52.0;1045;239.0;496.0;216.0;2.9213;190800.0;NEAR BAY;
-122.27;37.78;52.0;1408;280.0;718.0;265.0;2.6806;207900.0;NEAR BAY;14
-122.27;37.78;52.0;1222;264.0;630.0;265.0;3.7708;215300.0;NEAR BAY;
-122.27;37.78;45.0;1169;263.0;723.0;286.0;3.9444;212900.0;NEAR BAY;12
-122.27;37.78;13.0;2020;535.0;959.0;486.0;5.2601;292700.0;NEAR BAY;
-122.28;37.79;30.0;4145;869.0;3668.0;855.0;2.5444;275000.0;NEAR BAY;41
-122.3;37.77;42.0;2038;368.0;2037.0;355.0;2.6447;200000.0;NEAR BAY;
-122.28;37.78;29.0;5154;;3741.0;1273.0;2.5762;173400.0;NEAR BAY;52
-122.29;37.78;42.0;1241;309.0;821.0;300.0;1.9427;102200.0;NEAR BAY;12
-122.28;37.77;52.0;1468;363.0;870.0;347.0;;220800.0;NEAR BAY;
-122.28;37.77;27.0;3997;1073.0;1901.0;966.0;3.75;242800.0;NEAR BAY;40
-122.29;37.76;18.0;2873;763.0;1243.0;663.0;;265400.0;NEAR BAY;
-122.28;37.78;50.0;1487;306.0;730.0;327.0;;219000.0;NEAR BAY;15
-122.26;37.77;52.0;1670;350.0;793.0;299.0;2.9732;282100.0;NEAR BAY;
-122.27;37.77;52.0;2252;388.0;1033.0;434.0;5.5337;372000.0;NEAR BAY;23
-122.27;37.77;52.0;1731;377.0;872.0;363.0;4.1667;225800.0;NEAR BAY;17
-122.27;37.77;52.0;1710;481.0;849.0;457.0;2.7115;220800.0;NEAR BAY;
-122.27;37.77;52.0;2388;559.0;1121.0;518.0;3.3269;234500.0;NEAR BAY;
-122.25;37.77;52.0;2156;458.0;872.0;445.0;3.2685;254200.0;NEAR BAY;
-122.26;37.77;52.0;1565;315.0;637.0;297.0;4.7778;351800.0;NEAR BAY;
-122.26;37.77;52.0;1704;371.0;663.0;340.0;4.226;275000.0;NEAR BAY;17
-122.26;37.77;52.0;1210;168.0;411.0;172.0;3.3571;405400.0;NEAR BAY;12
-122.26;37.77;52.0;2097;444.0;915.0;413.0;2.9899;228100.0;NEAR BAY;
-122.26;37.77;52.0;1848;479.0;921.0;477.0;2.875;234000.0;NEAR BAY;
-122.24;37.77;43.0;955;284.0;585.0;266.0;;162500.0;NEAR BAY;
-122.25;37.77;43.0;4329;1110.0;2086.0;1053.0;2.975;243400.0;NEAR BAY;43
-122.23;37.76;52.0;3011;542.0;1303.0;535.0;5.1039;273800.0;NEAR BAY;30
-122.23;37.76;52.0;1049;185.0;374.0;176.0;4.1458;248500.0;NEAR BAY;
-122.24;37.76;52.0;2504;516.0;979.0;472.0;3.4762;244000.0;NEAR BAY;
-122.24;37.76;52.0;1846;471.0;827.0;446.0;2.6833;240900.0;NEAR BAY;
-122.23;37.76;52.0;1705;246.0;658.0;253.0;5.75;306300.0;NEAR BAY;
-122.23;37.75;50.0;1542;289.0;654.0;268.0;3.9632;240000.0;NEAR BAY;
-122.24;37.75;45.0;891;;384.0;146.0;4.9489;247100.0;NEAR BAY;9
-122.24;37.75;27.0;4051;753.0;1499.0;797.0;4.8711;286600.0;NEAR BAY;41
-122.24;37.76;52.0;2646;581.0;1128.0;522.0;3.0718;266700.0;NEAR BAY;26
-122.24;37.76;49.0;2428;525.0;1110.0;492.0;3.6719;229800.0;NEAR BAY;
-122.24;37.76;52.0;2567;436.0;1119.0;415.0;4.6094;229300.0;NEAR BAY;
-122.24;37.73;21.0;7031;1249.0;2930.0;1235.0;4.5213;228400.0;NEAR BAY;
-122.25;37.74;25.0;1914;365.0;897.0;390.0;4.4562;206200.0;NEAR BAY;
-122.24;37.72;5.0;18634;2885.0;7427.0;2718.0;7.611;350700.0;NEAR BAY;186
-122.27;37.73;31.0;5785;1379.0;2973.0;1312.0;3.2689;231000.0;NEAR BAY;
-122.25;37.76;52.0;2876;648.0;1340.0;632.0;3.567;252900.0;NEAR BAY;
-122.27;37.74;28.0;6909;1554.0;2974.0;1484.0;3.6875;353900.0;NEAR BAY;69
-122.27;37.77;23.0;5679;1270.0;2690.0;1151.0;4.7695;291700.0;NEAR BAY;57
-122.28;37.75;20.0;1156;365.0;583.0;326.0;3.1972;100000.0;NEAR BAY;
-122.06;37.77;12.0;14316;2045.0;5781.0;2007.0;7.2634;341600.0;NEAR BAY;
-122.06;37.73;5.0;3596;467.0;1738.0;512.0;7.0568;412500.0;NEAR BAY;36
-122.06;37.71;36.0;3541;570.0;1478.0;529.0;4.635;248600.0;NEAR BAY;35
-122.07;37.71;40.0;1808;302.0;746.0;270.0;;254900.0;NEAR BAY;
-122.07;37.71;36.0;2879;480.0;1235.0;455.0;4.9801;241500.0;NEAR BAY;
-122.07;37.72;26.0;3204;477.0;1411.0;484.0;5.4834;295200.0;NEAR BAY;32
-122.08;37.72;31.0;3866;531.0;1368.0;521.0;6.187;340400.0;NEAR BAY;
-122.08;37.72;32.0;2476;368.0;1048.0;367.0;;274700.0;NEAR BAY;25
-122.08;37.71;35.0;2211;350.0;1004.0;365.0;5.4639;238600.0;NEAR BAY;
-122.09;37.71;35.0;2663;387.0;1086.0;367.0;5.1498;266400.0;NEAR BAY;27
-122.1;37.72;30.0;2599;366.0;922.0;350.0;5.8382;330200.0;NEAR BAY;
-122.11;37.71;36.0;4569;824.0;1950.0;819.0;4.65;206800.0;NEAR BAY;
-122.1;37.7;25.0;2973;622.0;1413.0;595.0;4.3819;209200.0;NEAR BAY;30
